,NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_SABATISTA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_MACA,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,CO_UF_ENTIDADE_CERTIFICACAO,SG_UF_ENTIDADE_CERTIFICACAO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
11,3c44449ad09dc6a72c77c3bd3b5fd06a6d3f66e8,2016,2603207,Caetés,26,PE,29,F,0,3,1,2603207,Caetés,26,PE,1,8,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2603207,Caetés,26,PE,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,413.4,407.9,533.9,419.6,EBBACEBBCCCCDABACADAEBDDECBAEDDBCBAEEAAEDDEEB,ACEECDEBCDCBAEACCDBBAACEBABCABDEEDAEEABBACBAC,99999ACBBCEAEECBBCEDBCEBADBEBDBCADEECBAEEAABAEBDCB,ADEABCECBDCDBACDCBCDCCEEABCADDCECADBDACBDBECC,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,100,100,100,100,120,520,A,B,A,A,4,B,A,B,C,A,A,B,A,A,A,B,A,A,B,B,A,B,A,A,A,C,M,D,0,5,5,5,0,5,5,5,5,5,1,5,5,A,A,A,A,A,A,A,B,C
12,6f721ecb245bd74eaeda78b8d8135e8adeba6dc0,2016,2111300,São Luís,21,MA,17,F,0,3,1,5300108,Brasília,53,DF,2,0,2,1,0,21007446,2107506,Paço do Lumiar,21,MA,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2107506,Paço do Lumiar,21,MA,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,503.4,509.6,490.1,369.9,DBEBDBAECDDABBDDBAABEBCBBEEDECDBACEEACBACDBEE,BCEEECBCCCBADCABEBCEA.DEEADBDCBBADDCAADCEDEBD,99999EDBDCADEBACCECEECECCCEEEBBADBBECBEBBADEBBCEAE,DCEDBEBAAABBDAECBDACBDEAECCDEECDBCCADBEACCAAE,1,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,160,120,120,60,580,D,E,B,B,3,B,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,,,,,,,,4,5,1,5,4,5,5,,A,A,A,A,B,A,A,A,A
13,70b1dacb515d1aecead8a53cb465a70fda4b62b6,2016,4314902,Porto Alegre,43,RS,27,M,,3,1,4314902,Porto Alegre,43,RS,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4314902,Porto Alegre,43,RS,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,402.6,556.9,599,464.2,CBADAEEAAEEEAB*BCAEEEABACCCDEBAADABEAEACCDCCB,EBECCBBDDCBBACECEAADABBDABEEDCACDAACAABAADACA,EECDA99999CAACCBBEECABAECEDBECAEAAEBBBACDADBECCABA,AEBABBDCDBEDCADBEDCADAAECEBAEBBBBACACCEBBBBAC,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,80,40,120,0,360,B,E,B,B,4,B,A,B,B,B,A,B,A,B,A,B,A,A,A,A,A,C,A,C,A,B,C,C,1,0,5,4,0,4,0,5,5,0,1,5,,A,A,A,B,A,A,D,A,B
14,8570b9be0b2b629d00743d0de77cd95a84a46fbc,2016,2304400,Fortaleza,23,CE,19,F,0,3,1,2307650,Maracanaú,23,CE,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2304400,Fortaleza,23,CE,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,D,D,D,B,3,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,A,B,B,C,F,D,5,5,5,5,5,5,5,2,5,5,5,5,5,A,A,A,A,A,A,A,A,A
15,67a173ad63a2a3f77c8905b49e83084b7c1cd6b0,2016,2401859,Caiçara do Norte,24,RN,18,M,0,3,1,2411601,São Bento do Norte,24,RN,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2405801,João Câmara,24,RN,1,1,1,1,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,477.8,462.9,511.9,453.4,EDEACECACEDAECABEBDBCBCBDEABDDBBACBDCDEDAEECD,ACDCBAEBDBDBACCDCBDACAAEBBEDAEBBEADABDDAEABDB,EEDCA99999CACADBECCACEBEDADECEDAADDBEBBBECDDCCEBAA,DCEAAEBEECBDCEAABDCEBDCCCEADCABADABCBACADEABC,0,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,100,60,60,80,60,360,B,A,A,B,3,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,A,,,,,,,,1,4,3,5,5,4,5,,A,A,A,A,A,A,A,A,A
16,4e17008781ab3d721804ffe992884f86c37dcb4c,2016,5002704,Campo Grande,50,MS,18,F,0,3,1,5002704,Campo Grande,50,MS,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5002704,Campo Grande,50,MS,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,D,D,B,B,6,C,A,B,C,A,A,A,A,B,A,A,A,A,A,A,A,B,A,A,A,C,D,B,5,0,5,5,5,5,5,4,5,5,5,5,5,A,A,A,A,A,A,A,A,A
17,6118b53a6c928609d5ec78f7b6ae463ee3f766e3,2016,4108403,Francisco Beltrão,41,PR,16,M,0,1,1,4104808,Cascavel,41,PR,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4104808,Cascavel,41,PR,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,561.8,640.8,596.5,480.4,ACADABEDACEABEDBEACDEBECDAAABDCACEDAEBCBADBCC,BDDABDADACEEDACBBCDCEADECADCEEAAAAAECAECADABD,DEAEA99999CABBBEBDABDADBCEBBDEDABACBCACCEBCBEEEEBA,CBACECAADCEBDBADDDEBAECBEADBEDAECAEBCABCDEBED,0,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,160,160,160,160,80,720,F,G,F,E,2,J,A,B,C,A,A,B,A,B,A,B,A,B,D,B,B,C,A,B,B,C,B,C,3,0,2,5,0,5,5,5,5,5,5,5,5,C,A,A,A,C,D,A,A,A
18,036bce628d802e0da1fc727057dd40e979a03ac3,2016,2101202,Bacabal,21,MA,24,F,0,2,1,2101202,Bacabal,21,MA,2,0,2,1,0,21099707,2101202,Bacabal,21,MA,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2101202,Bacabal,21,MA,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,474.4,540,517.4,402.4,CBDAADDBCECBACDDBEEEAECDDBBEAACCEACDBBBEEDBCD,ACCAEEDDAECBCCEECABEACAACDEADAEACCABABABAACEA,99999BDCBBDEBAAABECBABEACDBBECCCAADBAAADABEEABBAAA,ECCDEACBCBEDCBDCEBBCCCBDBCCDCBBEDCCBDBACEBEDB,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,80,80,120,60,460,A,A,A,A,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,C,J,D,5,0,5,5,5,5,5,2,5,5,5,5,5,A,A,A,B,B,A,A,B,A
19,e2550a9dbfe4dfa31af61ab8cbdd08de283fd7ba,2016,1501709,Bragança,15,PA,20,M,0,3,1,1501709,Bragança,15,PA,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1501709,Bragança,15,PA,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,395.5,425.2,569.5,475.8,EBCBDEEABEEBBCAABBCDDADBDDBEEDBBCDBABCBABAEAC,EEEBAAECCCBCADDBBABDDCBDBCCCADDCACACBCBDBCDBA,99999DCBBABDEBBCACDAEEBCBDADBEBBBDCAAEEEEEDEBEDBDE,DEBEDBCAACEDBCBACCACDEABCBCCAABDBBDEBDDDCDCED,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,100,120,80,100,120,520,D,C,B,A,5,B,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,D,A,A,A,A,,,,,,,,5,5,3,5,5,5,5,,A,A,A,A,A,A,A,B,A
20,fa8d39d295f07f351cbff175dcfe01a4cbb49ca3,2016,3131307,Ipatinga,31,MG,21,F,1,3,1,3119401,Coronel Fabriciano,31,MG,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE MINAS GERAIS,31,MG,3131307,Ipatinga,31,MG,1,1,0,0,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,393.3,429.6,,,AACBEDAECDAAAEDDEAADAABDDDADAAACAADAACCDCDDDD,DBCADBBAEDCBDCCADEADDAACABDAEDCEEAADCBDAADCDC,,,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,,,,,,,,,,B,G,C,B,7,D,B,B,C,A,A,B,A,B,A,A,A,A,B,B,A,E,B,A,B,B,H,A,5,5,5,5,5,5,5,5,5,5,2,5,,A,A,A,A,D,A,A,B,D
21,bedf9d4bf2c29669d24ef9ed9fa4bb6b8a2b574b,2016,3162005,São Gonçalo do Sapucaí,31,MG,18,F,0,1,1,3162005,São Gonçalo do Sapucaí,31,MG,2,0,2,1,0,31174025,3162005,São Gonçalo do Sapucaí,31,MG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3162005,São Gonçalo do Sapucaí,31,MG,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,471.9,628,588.2,518,DEDBCDDCDDCDAEDEBEDAABCBECCEADCEDCABEADEACBDD,AEECDABBDDECACCEBCABAEDAADEDDACEEAACCABBADCEA,99999DAADEEBEECCAEDEBCEEBADCEBDAEAAAEACCCBCBABDAEE,EABEDBDCDBBADCDCEABEADABBDBDACEECCDCDBCCEBCDD,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,160,140,160,140,180,780,C,B,A,F,3,C,A,B,C,B,A,B,A,B,A,A,A,B,B,B,A,C,A,A,A,A,,,,,,,,3,5,2,5,5,1,5,,A,A,A,A,B,A,A,A,A
22,5458db66588b99384d711f24a5e77d2befb2bec9,2016,5300108,Brasília,53,DF,24,M,0,3,1,5300108,Brasília,53,DF,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5300108,Brasília,53,DF,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,H,D,F,B,7,D,A,B,D,B,B,B,B,B,B,B,A,A,D,A,B,E,B,B,B,C,B,E,3,3,3,3,3,2,4,2,3,3,2,3,3,A,A,A,B,A,A,B,B,B
23,f2dda998a10d8f259dec0018a0a0aefafb66dcf7,2016,4317103,Sant'Ana do Livramento,43,RS,24,M,0,1,1,4317103,Sant'Ana do Livramento,43,RS,1,6,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4317103,Sant'Ana do Livramento,43,RS,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,D,E,B,B,5,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,A,B,A,A,B,B,C,5,3,5,5,5,5,5,2,5,2,3,5,,A,B,B,B,A,A,B,B,B
24,fe981a60436f1d9e533a28c67dd66c72290ce7c7,2016,4101705,Araruna,41,PR,17,F,0,3,1,4101705,Araruna,41,PR,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4104303,Campo Mourão,41,PR,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,H,B,F,F,4,B,A,B,E,A,A,B,A,B,B,B,A,A,B,B,A,E,A,B,B,A,,,,,,,,5,2,0,5,5,5,5,,A,A,A,B,C,A,A,C,A
25,f08085c95978cded4e8009e734772d2889c6ab1d,2016,3101607,Alfenas,31,MG,30,F,1,1,1,3104304,Areado,31,MG,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3104304,Areado,31,MG,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,B,B,A,A,2,B,A,B,D,B,A,B,A,B,A,B,A,B,C,A,A,C,A,B,B,A,,,,,,,,5,5,4,5,3,4,5,,A,A,A,A,A,A,A,A,A
26,2600ee9cbb63e8dc65423f18d2f33c8ad198edfe,2016,3143302,Montes Claros,31,MG,18,F,0,3,1,3139300,Manga,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3143302,Montes Claros,31,MG,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,484.8,485.3,559.1,475.3,ACCCCBBEEDDBACDABAACCA.CCEDCDEDACBBABBADCEBBA,CABBABACEABBECABABCDDEDAEBBEADEAAAABCBDEECDAA,99999DCBDAACEBEDACDAEBCCEACACEEBEBBAAEAAABDBBCDDDE,EACEDACDDDADEBBAEDCBADACDB*CAAAABEEBDACEB*AAA,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,120,100,120,120,40,500,D,D,B,B,4,B,A,B,C,A,B,B,B,A,A,A,A,A,B,A,A,C,A,B,B,A,,,,,,,,5,5,1,5,2,5,4,,A,A,A,A,A,A,A,A,A
27,75182e8460c3cae7808fbe4c3475c15e232327dd,2016,5210562,Itaguari,52,GO,22,M,0,3,1,5211404,Itauçu,52,GO,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5210406,Itaberaí,52,GO,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,D,D,D,D,2,D,A,C,C,C,A,B,A,B,A,B,A,A,B,B,A,C,A,B,B,C,A,C,0,0,5,4,1,5,5,1,5,0,2,0,1,A,A,A,A,A,A,A,B,A
28,9f1f0f639f56faed5cdb4db727692f9a49f7818b,2016,3205002,Serra,32,ES,19,M,0,3,1,3205309,Vitória,32,ES,2,0,2,3,0,32080735,3205002,Serra,32,ES,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA ESTADUAL - ES,32,ES,3205002,Serra,32,ES,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,473.2,439.1,472.8,430.8,ACBADAEDBABCABDBDDDCCCDBEEBCCAECCBADDCACDCACC,EBEBBDBCDBEDABAECACCBECBDAEBDABADCCDCCBADBBBC,CBCCA99999EBDBDCCABABBDCACDDADBEDECBCCBDBCCCCBDEDC,BEBACCEACDBDCBABCCDAADDDBCECDECBBCDADDBAACEDB,0,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,80,80,80,40,400,B,B,B,B,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,A,B,A,C,5,0,3,3,4,5,5,0,5,5,4,5,,A,A,A,B,B,A,B,B,B
